REF_DATE,GEO,DGUID,Components of population growth,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021/2022,"Thompson-Nicola, British Columbia",2016A00035933,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060662684,280.8.1.1,757,,,,0
2021/2022,"Thompson-Nicola, British Columbia",2016A00035933,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060663017,280.9.1.1,1136,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Births,Both sexes,All ages,Persons,249,units,0,v1060663683,281.1.1.1,1697,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Deaths,Both sexes,All ages,Persons,249,units,0,v1060663689,281.2.1.1,2272,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060664022,281.3.1.1,2021,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060664355,281.4.1.1,189,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060664688,281.5.1.1,245,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060665021,281.6.1.1,114,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060665354,281.7.1.1,2770,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060665687,281.8.1.1,1719,,,,0
2021/2022,"Central Okanagan, British Columbia",2016A00035935,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060666020,281.9.1.1,590,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Births,Both sexes,All ages,Persons,249,units,0,v1060666686,282.1.1.1,740,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Deaths,Both sexes,All ages,Persons,249,units,0,v1060666692,282.2.1.1,1159,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060667025,282.3.1.1,456,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060667358,282.4.1.1,164,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060667691,282.5.1.1,69,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060668024,282.6.1.1,99,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060668357,282.7.1.1,660,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060668690,282.8.1.1,976,,,,0
2021/2022,"North Okanagan, British Columbia",2016A00035937,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060669023,282.9.1.1,149,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Births,Both sexes,All ages,Persons,249,units,0,v1060669689,283.1.1.1,459,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Deaths,Both sexes,All ages,Persons,249,units,0,v1060669695,283.2.1.1,695,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060670028,283.3.1.1,374,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060670361,283.4.1.1,54,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060670694,283.5.1.1,40,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060671027,283.6.1.1,32,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060671360,283.7.1.1,465,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060671693,283.8.1.1,615,,,,0
2021/2022,"Columbia-Shuswap, British Columbia",2016A00035939,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060672026,283.9.1.1,15,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Births,Both sexes,All ages,Persons,249,units,0,v1060672692,284.1.1.1,487,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Deaths,Both sexes,All ages,Persons,249,units,0,v1060672698,284.2.1.1,768,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060673031,284.3.1.1,206,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060673364,284.4.1.1,53,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060673697,284.5.1.1,15,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060674030,284.6.1.1,32,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060674363,284.7.1.1,-9,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060674696,284.8.1.1,449,,,,0
2021/2022,"Cariboo, British Columbia",2016A00035941,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060675029,284.9.1.1,-64,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Births,Both sexes,All ages,Persons,249,units,0,v1060675695,285.1.1.1,107,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Deaths,Both sexes,All ages,Persons,249,units,0,v1060675701,285.2.1.1,106,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060676034,285.3.1.1,16,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060676367,285.4.1.1,14,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060676700,285.5.1.1,0,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060677033,285.6.1.1,8,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060677366,285.7.1.1,81,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060677699,285.8.1.1,24,,,,0
2021/2022,"Mount Waddington, British Columbia",2016A00035943,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060678032,285.9.1.1,12,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Births,Both sexes,All ages,Persons,249,units,0,v1060678698,286.1.1.1,36,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Deaths,Both sexes,All ages,Persons,249,units,0,v1060678704,286.2.1.1,49,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060679037,286.3.1.1,4,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060679370,286.4.1.1,8,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060679703,286.5.1.1,0,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060680036,286.6.1.1,5,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060680369,286.7.1.1,17,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060680702,286.8.1.1,71,,,,0
2021/2022,"Central Coast, British Columbia",2016A00035945,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060681035,286.9.1.1,1,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Births,Both sexes,All ages,Persons,249,units,0,v1060681701,287.1.1.1,222,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Deaths,Both sexes,All ages,Persons,249,units,0,v1060681707,287.2.1.1,224,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060682040,287.3.1.1,93,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060682373,287.4.1.1,0,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060682706,287.5.1.1,0,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060683039,287.6.1.1,0,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060683372,287.7.1.1,12,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060683705,287.8.1.1,-67,,,,0
2021/2022,"Skeena-Queen Charlotte, British Columbia",2016A00035947,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060684038,287.9.1.1,33,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Births,Both sexes,All ages,Persons,249,units,0,v1060684704,288.1.1.1,434,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Deaths,Both sexes,All ages,Persons,249,units,0,v1060684710,288.2.1.1,353,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060685043,288.3.1.1,238,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060685376,288.4.1.1,49,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060685709,288.5.1.1,10,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060686042,288.6.1.1,30,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060686375,288.7.1.1,159,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060686708,288.8.1.1,-56,,,,0
2021/2022,"Kitimat-Stikine, British Columbia",2016A00035949,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060687041,288.9.1.1,172,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Births,Both sexes,All ages,Persons,249,units,0,v1060687707,289.1.1.1,432,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Deaths,Both sexes,All ages,Persons,249,units,0,v1060687713,289.2.1.1,369,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060688046,289.3.1.1,178,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060688379,289.4.1.1,20,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060688712,289.5.1.1,5,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060689045,289.6.1.1,12,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060689378,289.7.1.1,35,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060689711,289.8.1.1,4,,,,0
2021/2022,"Bulkley-Nechako, British Columbia",2016A00035951,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060690044,289.9.1.1,21,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Births,Both sexes,All ages,Persons,249,units,0,v1060690710,290.1.1.1,957,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Deaths,Both sexes,All ages,Persons,249,units,0,v1060690716,290.2.1.1,924,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060691049,290.3.1.1,682,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060691382,290.4.1.1,68,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060691715,290.5.1.1,25,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060692048,290.6.1.1,42,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060692381,290.7.1.1,-295,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060692714,290.8.1.1,-64,,,,0
2021/2022,"Fraser-Fort George, British Columbia",2016A00035953,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060693047,290.9.1.1,-164,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Births,Both sexes,All ages,Persons,249,units,0,v1060693713,291.1.1.1,917,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Deaths,Both sexes,All ages,Persons,249,units,0,v1060693719,291.2.1.1,461,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060694052,291.3.1.1,534,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060694385,291.4.1.1,59,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060694718,291.5.1.1,10,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060695051,291.6.1.1,36,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060695384,291.7.1.1,-419,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060695717,291.8.1.1,-435,,,,0
2021/2022,"Peace River, British Columbia",2016A00035955,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060696050,291.9.1.1,76,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Births,Both sexes,All ages,Persons,249,units,0,v1060696716,292.1.1.1,0,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Deaths,Both sexes,All ages,Persons,249,units,0,v1060696722,292.2.1.1,3,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060697055,292.3.1.1,2,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060697388,292.4.1.1,0,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060697721,292.5.1.1,0,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060698054,292.6.1.1,0,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060698387,292.7.1.1,16,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060698720,292.8.1.1,-3,,,,0
2021/2022,"Stikine, British Columbia",2016A00035957,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060699053,292.9.1.1,0,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Births,Both sexes,All ages,Persons,249,units,0,v1060699719,293.1.1.1,35,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Deaths,Both sexes,All ages,Persons,249,units,0,v1060699725,293.2.1.1,25,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060700058,293.3.1.1,27,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060700391,293.4.1.1,12,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060700724,293.5.1.1,0,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Net temporary emigration,Both sexes,All ages,Persons,249,units,0,v1060701057,293.6.1.1,7,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Net interprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060701390,293.7.1.1,-58,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Net intraprovincial migration,Both sexes,All ages,Persons,249,units,0,v1060701723,293.8.1.1,-23,,,,0
2021/2022,"Northern Rockies, British Columbia",2016A00035959,Net non-permanent residents,Both sexes,All ages,Persons,249,units,0,v1060702056,293.9.1.1,-10,,,,0
2021/2022,Yukon,2016A000260,Births,Both sexes,All ages,Persons,249,units,0,v1060702722,294.1.1.1,419,,,,0
2021/2022,Yukon,2016A000260,Deaths,Both sexes,All ages,Persons,249,units,0,v1060702728,294.2.1.1,347,,,,0
2021/2022,Yukon,2016A000260,Immigrants,Both sexes,All ages,Persons,249,units,0,v1060703061,294.3.1.1,663,,,,0
2021/2022,Yukon,2016A000260,Emigrants,Both sexes,All ages,Persons,249,units,0,v1060703394,294.4.1.1,27,,,,0
2021/2022,Yukon,2016A000260,Returning emigrants,Both sexes,All ages,Persons,249,units,0,v1060703727,294.5.1.1,18,,,,0
